NROASIGNACION;CODIGO;UND;DESCRIPCION;ESTADO;OBSERVACION
46800;U070312462241;UND;SILLA SILLA PLASTICA SIN BRAZOS COLOR BEIGE MARCA GEMPLAST;BUENO;Movido al 232-10
46800;U141913440230;UND;MESA PARA COMPUTADORA MESA PARA COMPUTADORA BIPERSONAL ESTRUCTURA METALICA DE 1.35X0.60X0.75 MTS.;BUENO;
46800;U141913440234;UND;MESA PARA COMPUTADORA MESA PARA COMPUTADORA BIPERSONAL ESTRUCTURA METALICA DE 1.35X0.60X0.75 MTS.;BUENO;
46800;U141913440236;UND;MESA PARA COMPUTADORA MESA PARA COMPUTADORA BIPERSONAL ESTRUCTURA METALICA DE 1.35X0.60X0.75 MTS.;BUENO;
46800;U141913440257;UND;MESA PARA COMPUTADORA MESA PARA COMPUTADORA BIPERSONAL ESTRUCTURA METALICA DE 1.35X0.60X0.75 MTS.;BUENO;
46800;U141913440259;UND;MESA PARA COMPUTADORA MESA PARA COMPUTADORA BIPERSONAL ESTRUCTURA METALICA DE 1.35X0.60X0.75 MTS.;BUENO;
46800;U141913440261;UND;MESA PARA COMPUTADORA MESA PARA COMPUTADORA BIPERSONAL ESTRUCTURA METALICA DE 1.35X0.60X0.75 MTS.;BUENO;
46800;U141913440262;UND;MESA PARA COMPUTADORA MESA PARA COMPUTADORA BIPERSONAL ESTRUCTURA METALICA DE 1.35X0.60X0.75 MTS.;BUENO;
46800;U141913440263;UND;MESA PARA COMPUTADORA MESA PARA COMPUTADORA BIPERSONAL ESTRUCTURA METALICA DE 1.35X0.60X0.75 MTS.;BUENO;
46800;U141913440264;UND;MESA PARA COMPUTADORA MESA PARA COMPUTADORA BIPERSONAL ESTRUCTURA METALICA DE 1.35X0.60X0.75 MTS.;BUENO;
46800;U141913440283;UND;MESA PARA COMPUTADORA MESA PARA COMPUTADORA BIPERSONAL ESTRUCTURA METALICA DE 1.35X0.60X0.75 MTS.;BUENO;
46800;U141913440307;UND;MESA PARA COMPUTADORA MESA PARA COMPUTADORA BIPERSONAL ESTRUCTURA METALICA DE 1.35X0.60X0.75 MTS.;BUENO;
46800;U141913440308;UND;MESA PARA COMPUTADORA MESA PARA COMPUTADORA BIPERSONAL ESTRUCTURA METALICA DE 1.35X0.60X0.75 MTS.;BUENO;
46800;U141913440320;UND;MESA PARA COMPUTADORA MESA PARA COMPUTADORA BIPERSONAL ESTRUCTURA METALICA DE 1.35X0.60X0.75 MTS.;BUENO;
46800;U141913440321;UND;MESA PARA COMPUTADORA MESA PARA COMPUTADORA BIPERSONAL ESTRUCTURA METALICA DE 1.35X0.60X0.75 MTS.;BUENO;
46800;U141913440325;UND;MESA PARA COMPUTADORA MESA PARA COMPUTADORA BIPERSONAL ESTRUCTURA METALICA DE 1.35X0.60X0.75 MTS.;BUENO;
46800;U141913440338;UND;MESA PARA COMPUTADORA MESA PARA COMPUTADORA BIPERSONAL ESTRUCTURA METALICA DE 1.35X0.60X0.75 MTS.;BUENO;
46800;U141920111947;UND;ACONDICIONADOR DE AIRE AIRE ACONDICIONADO TIPO SPLIT W. WESTINGHOUSE DE 36000BTU;BUENO;
46800;U141920111948;UND;ACONDICIONADOR DE AIRE AIRE ACONDICIONADO TIPO SPLIT W. WESTINGHOUSE DE 36000BTU;BUENO;
46800;U141921712801;UND;ESTABILIZADOR ESTABILIZADOR ATOMLUX H1000 DE 1000 VA;BUENO;
46800;U141921712842;UND;ESTABILIZADOR ESTABILIZADOR ATOMLUX H1000 DE 1000 VA;REGULAR;
46800;U141921713359;UND;ESTABILIZADOR ESTABILIZADOR/REGULADOR DE VOLTAJE MARCA: ATOMLUX DE 1000 VA DE CAPACIDAD.;BUENO;
46800;U141921713392;UND;ESTABILIZADOR ESTABILIZADOR/REGULADOR DE VOLTAJE MARCA: ATOMLUX DE 1000 VA DE CAPACIDAD.;BUENO;
46800;U141923910968;PZA;VENTILADOR DE TECHO.;BUENO;
46800;U141923910969;PZA;VENTILADOR DE TECHO.;BUENO;No gira
46800;U141923910970;PZA;VENTILADOR DE TECHO.;BUENO;
46800;U141924112753;UND;CPU (EQPO. COMPUTACION) CPU MARCA: HP, MODELO: DC-3000, P/ INTEL CORE 2 DUO, DE 2.93 GHZ, T/MADRE CHIPSET G45, VIDEO INTEGRADO, RAM 2GB, CARD READER, D/ DURO DE 320 GB, LECTOR Y GRABADOR DE DVD, RED GIGABIT.;BUENO;
46800;U141924112763;UND;CPU (EQPO. COMPUTACION) CPU MARCA: HP, MODELO: DC-3000, P/ INTEL CORE 2 DUO, DE 2.93 GHZ, T/MADRE CHIPSET G45, VIDEO INTEGRADO, RAM 2GB, CARD READER, D/ DURO DE 320 GB, LECTOR Y GRABADOR DE DVD, RED GIGABIT.;BUENO;
46800;U141924112779;UND;CPU (EQPO. COMPUTACION) CPU MARCA: HP, MODELO: DC-3000, P/ INTEL CORE 2 DUO, DE 2.93 GHZ, T/MADRE CHIPSET G45, VIDEO INTEGRADO, RAM 2GB, CARD READER, D/ DURO DE 320 GB, LECTOR Y GRABADOR DE DVD, RED GIGABIT.;BUENO;Movido al 236-44
46800;U141924112797;UND;CPU (EQPO. COMPUTACION) CPU MARCA: HP, MODELO: DC-3000, P/ INTEL CORE 2 DUO, DE 2.93 GHZ, T/MADRE CHIPSET G45, VIDEO INTEGRADO, RAM 2GB, CARD READER, D/ DURO DE 320 GB, LECTOR Y GRABADOR DE DVD, RED GIGABIT.;BUENO;Movido al 232-12
46800;U141924212737;UND;"MONITOR PARA COMPUTADORA MONITOR FLAT PANEL LCD DE 17"" HP";BUENO;Movido al 232-12
46800;U141924440024;PZA;RACK (P/EQ.COMPUT.) METALICO DE COLOR NEGRO.;BUENO;
46800;U141968110405;UND;CAMARA DE VIGILANCIA CAMARA IR DOMO ANTIVANDALISMO DE 700 TVL.;BUENO;
46800;U141971010817;UND;RETROPROYECTOR - PROYECTOR PROYECTOR MULTIMEDIA, MARCA EPSON - MODELO: 83 + 2200 LUMENES.;REGULAR;Movido al 236-47
46800;U141971011207;UND;RETROPROYECTOR - PROYECTOR PROYECTOR MULTIMEDIA EPSON MODELO BRIGHLINK 455WI+;REGULAR;
46800;U144712462067;UND;SILLA SILLA PLASTICA SIN BRAZOS MARCA GENPLAST;BUENO;Movido al 232-10
46800;U144712462070;UND;SILLA SILLA PLASTICA SIN BRAZOS MARCA GENPLAST;BUENO;Movido al 232-10
46800;U144712462071;UND;SILLA SILLA PLASTICA SIN BRAZOS MARCA GENPLAST;BUENO;"Movido al 232-10. 
Asig. 53176 (Ing. Parrado)"
46800;U144712462078;UND;SILLA SILLA PLASTICA SIN BRAZOS MARCA GENPLAST;BUENO;Movido al 232-10
46800;U144712462092;UND;SILLA SILLA PLASTICA SIN BRAZOS MARCA GENPLAST;BUENO;Movido al 232-10
46800;U147168110454;UND;CAMARA DE VIGILANCIA CAMARA DE VIGILANCIA DE 700 TVL*510 H 492 PIXEL 1/3 CCD CHIP SONY;BUENO;
46804;U147160290041;UND;ANTENA ANTENA UBIQUITI AIRGRID AG-HP-5G23 23DBI, CON PROTECTOR DE LINEA UBIQUITI ETH-SP;BUENO;
46804;U147160290042;UND;ANTENA ANTENA UBIQUITI AIRGRID AG-HP-5G23 23DBI, CON PROTECTOR DE LINEA UBIQUITI ETH-SP;BUENO;
46804;U147160290043;UND;ANTENA TORRE ARRIOSTRADA MOVIBLE DE 3 METROS, DE 35 X 35CM DE ANCHO;BUENO;
46804;U147167011133;UND;EQUIPO PARA REDES MIKROTIK ROUTER BOARD RB 951UI-2HND L4;BUENO;
46804;U147167011134;UND;EQUIPO PARA REDES MIKROTIK ROUTER BOARD RB 951UI-2HND L4;BUENO;Movido al 236-41
46804;U147167011135;UND;EQUIPO PARA REDES MIKROTIK ROUTER BOARD RB 951UI-2HND L4;BUENO;Movido al 236-Mantenimiento
46804;U147167011136;UND;EQUIPO PARA REDES MIKROTIK ROUTER BOARD RB 951UI-2HND L4;BUENO;
46804;U147167011137;UND;EQUIPO PARA REDES MIKROTIK ROUTER BOARD RB 941-2ND-TC L4 (HAP LITE);BUENO;
46804;U147167011138;UND;EQUIPO PARA REDES MIKROTIK ROUTER BOARD RB 941-2ND-TC L4 (HAP LITE);BUENO;
46804;U147167011139;UND;EQUIPO PARA REDES MIKROTIK ROUTER BOARD RB 941-2ND-TC L4 (HAP LITE);BUENO;
46804;U147167011140;UND;EQUIPO PARA REDES MIKROTIK ROUTER BOARD RB 941-2ND-TC L4 (HAP LITE);BUENO;
46804;U147167011141;UND;EQUIPO PARA REDES MIKROTIK ROUTER BOARD RB 941-2ND-TC L4 (HAP LITE);BUENO;
46804;U147167011142;UND;EQUIPO PARA REDES MIKROTIK ROUTER BOARD RB 941-2ND-TC L4 (HAP LITE);BUENO;
46804;U147167011143;UND;EQUIPO PARA REDES UBIQUITI AIRMAX NANOSTATION LOCOM2;BUENO;
46804;U147167011144;UND;EQUIPO PARA REDES UBIQUITI AIRMAX NANOSTATION LOCOM2;BUENO;
46804;U147167011145;UND;EQUIPO PARA REDES UBIQUITI AIRMAX NANOSTATION LOCOM2;BUENO;
46804;U147167011146;UND;EQUIPO PARA REDES UBIQUITI AIRMAX NANOSTATION LOCOM2;BUENO;
46804;U147167011148;UND;EQUIPO PARA REDES UBIQUITI AIRMAX NANOSTATION LOCOM5;BUENO;
46804;U147167011149;UND;EQUIPO PARA REDES UBIQUITI AIRMAX NANOSTATION LOCOM5;BUENO;Boton reset dañado, solución reset mediante PoE
46804;U147167011150;UND;EQUIPO PARA REDES UBIQUITI AIRMAX NANOSTATION LOCOM5;BUENO;
46804;U147167011151;UND;EQUIPO PARA REDES UBIQUITI AIRMAX NANOSTATION LOCOM5;BUENO;Boton reset dañado, solución reset mediante PoE
46804;U147167011152;UND;EQUIPO PARA REDES UBIQUITI AIRMAX NANOSTATION LOCOM5;BUENO;
46804;U147167011153;UND;EQUIPO PARA REDES UBIQUITI AIRMAX NANOSTATION LOCOM5;BUENO;
46804;U147167011154;UND;EQUIPO PARA REDES UBIQUITI AIRMAX NANOSTATION LOCOM5;BUENO;
46804;U147167011155;UND;EQUIPO PARA REDES UBIQUITI AIRMAX NANOSTATION LOCOM5;BUENO;Boton reset dañado, solución reset mediante PoE
46816;U147170696483;UND;PIZARRA ACRILICA PIZARRA ACRILICA CON MARCO DE ALUMINIO DE 200X120 CM.;BUENO;
46816;U147170696484;UND;PIZARRA ACRILICA PIZARRA ACRILICA CON MARCO DE ALUMINIO DE 200X120 CM.;BUENO;Movido al 232-09
55769;U147167011393;UND;EQUIPO PARA REDES ROUTER ZYXEL MODELO AMG 1302-T10B;BUENO;
55769;U147167011394;UND;EQUIPO PARA REDES ROUTER ZOOM MODELO ADSL X7N - 5790;BUENO;
55769;U147167011395;UND;EQUIPO PARA REDES ROUTER ZOOM MODELO ADSL X7N - 5790;BUENO;
60325;U147150610201;UND;INSTRUMENTOS DE MEDICION PROGRAMADOR DE DISPOSITIVO MARCA BKPRECISION .;BUENO;Movido al 232-12
60325;U147167011521;UND;EQUIPO PARA REDES SWICTH Y ACCESS POINT CAPA3 MARCA: MIKROTIK MODELO:CRS109-8G-1S-2HND-IN 8 PUERTO;BUENO;Incluye 2 adaptadores
60325;U147167011522;UND;EQUIPO PARA REDES SWICTH Y ACCESS POINT CAPA3 MARCA: MIKROTIK MODELO:CRS109-8G-1S-2HND-IN 8 PUERTO;BUENO;Incluye 2 adaptadores
